Registered MID code,FACTORY ID,COUNTRY OF MANUFACTURE/ORIGIN (COM/COO)
CNJINPIN16JIN,,CN
KHCAMSOL2PHN,,KH
VNMINANHYEN,,VN
KHMETFOO1181PHN,,KH
CNHIGHOP15NAN,,CN
CNLUK2201LUW,,CN
INFORAPP70GUR,,IN
CNJINBAI77JIN,,CN
CNJINBAI77QUA,,CN
PTCONBER447RIO,,PT
CNYOJFAS55HUI,,CN
LKMIAEXP1RAN,,LK
CNLANGARYIW,,CN
PKHAYIND554KAR,,PK
CNJINDINJIN,,CN
CNJINHAO8JIN,,CN
CNJINLITJIN,,CN
CNJINOUS4JIN,,CN
INRICGLO41NEW,,IN
INGENCOM100NEW,,IN
CNJINYOUJIN,,CN
CNJOCGRE69NAN,,CN
CNJOCUNI8NAN,,CN
PKSOOENT23KAR,,PK
INSPA39AVI,,IN
LKQUITEA0334COL,,LK
CNHUITEN118HUI,,CN
CNNANHUADON,,CN
CNHUNWAH8HUI,,CN
CNHUZKAIZHE,,CN
CNIDECOM558YUA,,CN
INSHITEX28LUD,,IN
CNIMKAPP64DON,,CN
HKOKTLIM89HON,,HK
CNINCHO88HAN,,CN
CNDINCLO53DON,,CN
CNTIA66JIN,,CN
GBBRAIN5OND ,,GB
CNINTHK3DON,,CN
PKMSSTI78FAI,,PK
TRVARTEK11IST,,TR
CNWANSHO215WEN,,CN
CNJAS1988ZHE,,CN
CNJDO101GUA,,CN
ROSCGEM26CAL,,RO
CNTIANEW283TIA,,CN
INHAROVE46NOI,,IN
CNJHJFAS200GUA,,CN
CNWELINT5SHE,,CN
CNJIABES88JIA,,CN
CNJIACHE043JIA,,CN
CNJIACIT2JIA,,CN
CNJIACITYAN,,CN
CNJIACLO68FOS,,CN
CNJIAFACDON,,CN
CNJIAFACNIN,,CN
CNJIAFUYXIA,,CN
CNJIAFUYYAN,,CN
CNJIAGAN9GAN,,CN
CNJIAGAR11SHA,,CN
INRADEXP215GUR,,IN
INSHIJAG145FAR,,IN
CHPREAPP203GUA,,CH
CNJIAGUO125ZHA,,CN
CNJIAGUO45ZHA,,CN
RODENLON1918PLO,,RO
CNJIAHAO5GUA,,CN
HKBESASI20HON,,HK
CNJIAHUPJIA,,CN
CNGUATOTCHA,,CN
CNJIAITO1701NAN,,CN
INPERIND1MAH,,IN
LKGISGUM371PIL,,LK
CNJIAJIA399JIA,,CN
CNJIAJOZ286JIA,,CN
ESGUISL7PET,,ES
CNJIAMEN16ZHE,,CN
CNJIAMIR20ZHE,,CN
TRKAITEKIST,,TR
CNJIAQIL11ZHE,,CN
CNJIAQIN200JIA,,CN
ROALPOME2712BUC,,RO
BDTUNHIN2142COM,,BD
CNXIAKINXIA,,CN
TRKMORASTUR,,TR
CNJIASUJIA,,CN
CNJIASUNSUQ,,CN
CNJIASUQ13SUQ,,CN
CNJIATODJIA,,CN
CNJIATRI6JIA,,CN
GBJOHELGELG,,GB
CNMINACC1603KOW,,CN
ESALLSHO43CRE,,ES
CNMINLEA6421ZHE,,CN
GBDUNPRIHER,,GB
CNMOR12DON,,CN
CNMULKNI11KOW,,CN
CNMYSFASNAN,,CN
CNNANAPP101JIA,,CN
CNNANAPP101NAN,,CN
INCUTEDG1612GAZ,,IN
CNNANFOR18NAN,,CN
CNNANHEN889NAN,,CN
CNNANHOT2112NAN,,CN
TRSFLEA1441GAZ,,TR
CNNANJAC808RUG,,CN
CNNANJIE811JIA,,CN
CNNANJUNNAN,,CN
ININSRET93GUR,,IN
CNNANMAC168NAN,,CN
PKFAIFAB202KAR,,PK
CNNANMEN188RUG,,CN
CNNANYOU3023NAN,,CN
CNWEITEX16SHA,,CN
TRUCYSAN105IST,,TR
CNNEOCON8DON,,CN
CNNEWHOP4DON,,CN
CNNEWRAI77ZHE,,CN
CNFENYADON,,CN
CNNIC1821GUA,,CN
INWOMINT211KOL,,IN
CNNINBAIWUX,,CN
CNNINBEL422NIN,,CN
CNNINBRI295ZHE,,CN
CNJUNDON168LIA,,CN
CNZHOSHA16ZHO,,CN
TRRAMIST,,TR
CNJURRONJIA,,CN
ROIASSA4042BRA,,RO
INRANAPP5600BAN,,IN
CNKAILAM3SHE,,CN
INREMFAS853NEW,,IN
GBCHITEXDER,,GB
PTSIDTRA51SAO,,PT
BAARTHUT7DHA,,BA
CNPAR251YIW,,CN
CNKANLIZHO,,CN
CNDONZHIDON,,CN
GBWEDSTO,,GB
CNKEEINT12GUA,,CN
CNMINLIMDON,,CN
BGSUPBUL1MOS,,BG
MMSHWSAK18YAN,,MM
AULINII134ADE,,AU
GRKALSATHE,,GR
BDCOSINDDHA,,BD
CNPERSTYDON,,CN
CNSUZHUA12WUJ,,CN
CNKJSPO32NAN,,CN
CNKJSPOYAN,,CN
CNKONHINDON,,CN
CNKTRAPP905GUA,,CN
INSTASOU311TAM,,IN
MUDENDEILE,,MU
CNWENDUHWEN,,CN
CNLAWGARNAN,,CN
CNLDFAS38GUA,,CN
CNLEAGARDON,,CN
CNLEAGRO93SHA,,CN
INSHECOR35MUM,,IN
TWELECHA6CHA,,TW
CNLEVTRE15SHE,,CN
DKUNITEX6IKA,,DK
ROSCHAC18GAL,,RO
CNLIAGAR39SHE,,CN
HKJININT2202HON,,HK
CNLIATIF881LIA,,CN
CNLIKFUN1758GUA,,CN
CNLIKFUN3DON,,CN
CNLILCO298XIA,,CN
CNLINBAG64YIW,,CN
CNLINHAOLIN,,CN
GBMISWA1ABE,,GB
CNLINLEGZHA,,CN
BDORIKNIMYM,,BD
INASAEXP12TAM,,IN
KHINDAPPPHN,,KH
GBTRIGROWRE,,GB
CNLIZCLO106UTT,,CN
CNJINCHAJIN,,CN
CNLONGARSHA,,CN
CNLONVEN5502GUA,,CN
CNYONSUNYON,,CN
PKAQTEX2FAI,,PK
KHFUGGAR127KOM,,KH
CNMAICOGUA,,CN
ITNUOVIR83CAS,,IT
INMSALI106CHE,,IN
VN28COR10HOC,,VN
CNMATWOR188NIN,,CN
CNMDFAS58ZHE,,CN
CNMEIFAS1QIN,,CN
TRKARKAD27INS,,TR
VNTRUTHA208NON,,VN
CNQINALTJIA,,CN
CNQINBESCHE,,CN
CNSUNCHESHA,,CN
CNQINCONQIN,,CN
CNQINEAS16QIN,,CN
MACOLCON41KEN,,MA
CNQINFAS16JIM,,CN
KHHISINT907PHN,,KH
CNQINFENQIN,,CN
CNQINFURQIN,,CN
TNFEL10UTI,,TN
CNQINGOL200QIN,,CN
CNQINHYC40QIN,,CN
GBTUDLIM380MAN,,GB
CNQINJIFQIN,,CN
CNQINKAIJIA,,CN
CNQINKUN106SHA,,CN
CNQINMINQIN,,CN
IDBUSAGR5519JOG,,ID
CNQINQIA37QIN,,CN
GRANEBROKIL,,GR
BGVINDENGAZ,,BG
CNWEIXIN01GUA,,CN
CNQINSUN2666QIN,,CN
CNQINTEN219SHA,,CN
CNQINWAK806SHA,,CN
CNQINWANQIN,,CN
CNQINWOO778QIN,,CN
CNQINXIACAN,,CN
CNCHAFAS8CHA,,CN
CNQINYUZQIN,,CN
TRHAVTEKIST,,TR
BDNEWWAV14DHA,,BD
CNQUAEPO28FUJ,,CN
CNNINCHEZHE,,CN
CNYANYINHAI,,CN
CNNINEVE69NIN,,CN
CNNINFEININ,,CN
CNNINGRE288NIN,,CN
CNINNMONINN,,CN
CNNINHAL588NIN,,CN
CNNINHEN28CIX,,CN
CNNINHONZHE,,CN
CNNINHOR166NIN,,CN
INJAKGRO18NEW,,IN
CNNINJIA2NIN,,CN
CNNINLONZHE,,CN
INVIRINT2168AGR,,IN
CNZHACOR30YAN,,CN
CNNINNEW50NIN,,CN
CNNINNEWNIN,,CN
CNNINORI281NIN,,CN
CNNINPID248NIN,,CN
INDANIND272KAN,,IN
CNNINSHE3158NIN,,CN
CNNINSHI150NIN,,CN
CNNINSUP367HAI,,CN
CNNINTIA866CIX,,CN
INORIFAS14BUD,,IN
CNNINTRIHAI,,CN
USNUWCOR300CAR,,US
GBBRALIM410LON,,GB
INIKINT8912UNN,,IN
CNNINWILYIN,,CN
CNNINYIN341NIN,,CN
CNNINYINNIN,,CN
CNEVEINT401GUA,,CN
CNNNHTEX502FUJ,,CN
CNNO1XIUQIN,,CN
GBLEAINT3638LON,,GB
CNOCTEYE5SHE,,CN
CNOKLCOM32DON,,CN
CNWENSHARUI,,CN
CNPANSHODON,,CN
TRFORLIM9395CHE,,TR
INSYNIMP5TIR,,IN
CNORIIMP1HEF,,CN
CNORIINT19SHA,,CN
CNORISHO232DON,,CN
TRSTRTEK5454IZM,,TR
CNOTTMOD1QIN,,CN
CNOTTMOD3GUA,,CN
CNOUTOPT12WEN,,CN
PKPALENT235SIA,,PK
ROSCGIOJUD,,RO
CNHANYUS279HAN,,CN
CNPANHUA60GUA,,CN
CNPANINT202YIW,,CN
THINTCO5262NAK,,TH
CNPAR201GUA,,CN
BAALMOLO,,BA
GRSNARG12ATH,,GR
CNQINCHUQIN,,CN
CNPERDES17GUA,,CN
CNPINANS5WEN,,CN
CNPINCITQIN,,CN
CNPINHUA338ZHE,,CN
INMOTGAR38CHE,,IN
CNPINLEE812PIN,,CN
CNPINOUS5WEN,,CN
CNPOR88QUA,,CN
INJAISAI85NOI,,IN
CHHOFROC4070BAS,,CH
CNPROGARDON,,CN
INSIDFOOMUM,,IN
MMNEWLOT109HLA,,MM
CNPTPRI02IND,,CN
CNXININDCHA,,CN
PTSIECOM28SAN,,PT
KHSTRHEA247BAT,,KH
CNSHAXIA3818SHA,,CN
INESSINT78PAN,,IN
PKINDHOM25LAH,,PK
HKFASNET28HON,,HK
CNSHAYARCHE,,CN
CNSHAYINDAL,,CN
VNHAQUA7DON,,VN
CNSHECHO1404SHE,,CN
INRARFAS721MAN,,IN
TRBASTEK2PEN,,TR
GBCORLEA2531NOR,,GB
CNSHEFOO3DON,,CN
CNKOTIND903HAN,,CN
INCOCEXP5751NEW,,IN
CNSHEHEN1SHE,,CN
INGOGFAS944NOI,,IN
CNCHAHUA607CHA,,CN
CNSHEJIN1GUA,,CN
BDLOOGARDHA,,BD
TRERETEK1645BAG,,TR
USKCACC32NEW,,US
CNSHESHI2022SHE,,CN
INSUPFAS1TIR,,IN
CNSHEYUA1ZHE,,CN
ROSCSMA1461PLO,,RO
CNWENYID328WEN,,CN
TRMERKON13BUR,,TR
CNSHUFAT6476HON,,CN
TRSAFTEK50IST,,TR
BDALPAPP9HEN,,BD
CNZHEXINRUI,,CN
MAPARLTD574TAN,,MA
TRBERTEK207ESE,,TR
INMSMAY2425MUM,,IN
CNSICZHE3ZIG,,CN
CNHUIJIN5160HUI,,CN
CNQUAGUOQUA,,CN
CNQUAHUA1607SHI,,CN
CNQUAJIAQUA,,CN
ITCALBEL3CAS,,IT
GBFREPER14COV,,GB
CNQUAMUT27JIN,,CN
TREFEKUM134IST,,TR
ROLUKOVE2836BUC,,RO
HKLEEFAI1618KWA,,HK
CNRATINT215JIA,,CN
CNRATINTJIA,,CN
CNBADHOL138ZHU,,CN
VNKWAVIE2HOC,,VN
CNREDROA9GUA,,CN
CNQINMEI6SHA,,CN
CNRICLIM3SHE,,CN
INSIDEXP165NOI,,IN
CNRIVINT714JIA,,CN
CNROCWEA10NIN,,CN
TREKOECZ23IST,,TR
CNROO50236GUA,,CN
CNRPAHON5KWA,,CN
CNRUGSHU8RUG,,CN
BDSANKNI6CHI,,BD
CNRUI117GUA,,CN
CNRUICIT1088WEN,,CN
INKHUHAN7RAJ,,IN
CNGOLPAM11QUA,,CN
INPAREXPMOR,,IN
GBUBI2DEE,,GB
CNRUSHA26RUS,,CN
CNSHESHI23SHE,,CN
CNSANCHU1018SHE,,CN
CNSANFASDON,,CN
CNSANFASGUA,,CN
HKCCOFF14TAI,,HK
GBINTASI17STR,,GB
VNVINCO11DAN,,VN
CNSHAAMI7GUA,,CN
CNSHADONZHA,,CN
TRREKDIS2BUR,,TR
CNSHAHAI25SHA,,CN
CNSHAHEDSHA,,CN
ITDD7274LUC,,IT
CNSHAHON2511SHA,,CN
CNSHAINT1803SHA,,CN
CNSHAKEQ555SHA,,CN
VNSAIDAR743DIA,,VN
CNDON4DON,,CN
BDGOLGAR9810DHA,,BD
CNSHAMIN2YAN,,CN
IDCVARU12BAL,,ID
ITDIMSRL195MOD,,IT
CNZHEJIA18ZHE,,CN
ROGENFAS85CRA,,RO
INTATINT43CAL,,IN
CNSHAPEN83QIN,,CN
CNSHAPLA88JIN,,CN
CNIMPINT262JIA,,CN
CNSHASOL496NAN,,CN
CNSHATEX999SHA,,CN
CNSHATIATAN,,CN
MAELTCON801TAN,,MA
CNANTSHORUI,,CN
CNTIARUNDON,,CN
GRCHRSKATHE,,GR
CNJINSHE8JIN,,CN
CNTOMFAS5DON,,CN
CNHANHS3335HAN,,CN
INMAHCOL1166NOI,,IN
CNTONFAN208HAN,,CN
CNTONFENHAN,,CN
CNTONHUD18ZHE,,CN
CNTONJIN128HAN,,CN
INSUDHO23TIR,,IN
CNTONJIN398TON,,CN
CNMAOYUA9DON,,CN
CNTONXIN269TON,,CN
CNTONXIN3115HAN,,CN
CNTONYIL188HAN,,CN
CNSILSHO1HUI,,CN
CNTAIWEITAI,,CN
CNSININT29HAI,,CN
TRSETMAK11IST,,TR
CNSINLIM100ZHE,,CN
CNSINLIM1407NAN,,CN
BDPANCLO2GAZ,,BD
MAZAYMOR10SAL,,MA
CNSIYCARSUQ,,CN
CNSIYMEISUQ,,CN
IDGRABES1822SEM,,ID
CNRANLEADON,,CN
CNSMLSTY99GUA,,CN
INRAMLAU330BAN,,IN
CNSNOCOA199NAN,,CN
CNSOCDIR16XIA,,CN
CNJIASOH37WUX,,CN
PTJOAFER338BAR,,PT
FRTEXDEVAU,,FR
CNSTA5GUA,,CN
CNGUAIMPNIN,,CN
ROREPCLO1131LON,,RO
CNSTYHOT78JIN,,CN
CNSTYHOT7JIN,,CN
INMAGMAR80NOI,,IN
INNISTRA165TAM,,IN
TNCIEITA5BEN,,TN
CNSUN32GUA,,CN
TRPERSTA1375ALS,,TR
CNDONFAN253XIA,,CN
CNSUNIND3250WEN,,CN
CNSUNLEA6DON,,CN
CNSUNRAY300NAN,,CN
CNSUNSTR41SHI,,CN
CNSUP260JIA,,CN
CNSUPPERSHE,,CN
HKGUAWEX706HON,,HK
CNSUQJIA13JIA,,CN
GBEPIDIS75MID,,GB
GBSALDESSHE,,GB
CNSUZADVSUZ,,CN
CNCHIPOWDON,,CN
CNJIAGUO34ZHA,,CN
CNSUZGUA5246SUZ,,CN
CNSUZHEN27SUZ,,CN
CNSUZJST56SUZ,,CN
CNLAMFRO9XIL,,CN
CNHANTIAYUH,,CN
CNSUZTIA33CHA,,CN
ININDSPA2034GUR,,IN
CNSUZXIJSUZ,,CN
CNWUXTASWUX,,CN
CNSUZYOUSUZ,,CN
CNSUZYOUZHA,,CN
CNSUZYUN56SUZ,,CN
CNGUABEY1GUA,,CN
CNTAI2GON,,CN
TNCAPBONKOR,,TN
CNTAIDON,,CN
LKORIAPP3AVI,,LK
CNTAIHONNIN,,CN
CNTAIHUA3180TAI,,CN
CNTAIPINTAI,,CN
CNTAISHETAI,,CN
INBASOVEAGR,,IN
CNTAITIAWEN,,CN
GBMIRINT11WAR,,GB
INARUTEX99RAJ,,IN
TRRASTEK142IST,,TR
INRICGLO4950NOI,,IN
VNHAMVIE11BIN,,VN
CNTANSHOHUI,,CN
CNTEAWOR5GUA,,CN
CNTEN57ZHE,,CN
CNTEXIND69WEI,,CN
CNWINHAININ,,CN
INSANJEW1MUM,,IN
CNNINJIA269NIN,,CN
TRDETGIY3485IST,,TR
CNWINZHE,,CN
IDRINJAYSUK,,ID
TWSINYOU86TAO,,TW
TRCISGIY7DUZ,,TR
INMAGEXP3MOR,,IN
INTREEXP51NOI,,IN
INTULCRE172NOI,,IN
TRDILTEK31BUR,,TR
INUSHGAR269UMB,,IN
CNOCEHER19GUA,,CN
CNWUXDON10JIA,,CN
CNWUXDONWUX,,CN
CNWUXWEI369JIA,,CN
ROMANSRL21BUC,,RO
GBPRILTDSOM,,GB
CNXIAASH68XIA,,CN
CNXIAKIN998XIA,,CN
INSSINT79NEW,,IN
CNXIAEVE388XIA,,CN
INDRILIF93DEL,,IN
CNXIAITG18XIA,,CN
LKELPLAN1449EKA,,LK
CNWUHJIAWUH,,CN
CNXIASHANIN,,CN
CNXIASHAXIA,,CN
CNXIASHE1XIA,,CN
INRAION633KAR,,IN
GBTRALTDBED,,GB
CNXIATOP625XIA,,CN
ITNETGLO20MAN,,IT
CNXIAYIN6TAI,,CN
CNXIAYUA12HON,,CN
CNHANRUN352HAN,,CN
CNXINDEYUN,,CN
PHKEYMANANG,,PH
CNXINFUJFUJ,,CN
INSEVHIL13BAN,,IN
TRERCGUL8460IZM,,TR
ESSABCALCAT,,ES
ROIONART1SEL,,RO
TRCETTEK5IST,,TR
MYKAMMAN186HLA,,MY
BDJLSWEDHA,,BD
CNSERASI407SHA,,CN
CNTRITEXZHA,,CN
INMALTRA62MUM,,IN
CNTUOSHO3250WEN,,CN
BGRILTEK50BLA,,BG
CNTYGUA12QIA,,CN
CHXIASHEFUI,,CH
CNUNI4903SHA,,CN
CNEVENEW7GUA,,CN
CNUNIARTLON,,CN
IDPTDAD201JAK,,ID
MAHAN49TEM,,MA
MYNEXGAR127YAN,,MY
CNUNIWIN564SHE,,CN
TRSCATEK1226SUL,,TR
ROCOM8222SEE,,RO
PTTRIFEL,,PT
INKUTKRA27NOI,,IN
ROANAINT10ORA,,RO
CNVISTEX600SHA,,CN
CNVPILIM139WAN,,CN
INVALFAS872TAM,,IN
CNWANGAR3132GUA,,CN
KHHONKON4TRO,,KH
INKONCRE481DEL,,IN
CNWARGONQIN,,CN
CNWEIBON8RUS,,CN
BDGLOINT4116DHA,,BD
CNWEIFOR325WEI,,CN
TRMINTEK491IST,,TR
CNWEISHO1AAHUI,,CN
CNWEITEX16WEI,,CN
CNWEITEX186SHA,,CN
CNWEITEXLAN,,CN
HKFORTRA777KOW,,HK
INRADEXP70NOI,,IN
CNWEIZHI323,,CN
BDSCAKNI4251SHI,,BD
CNHAOGARZHU,,CN
CNWELCO20GUA,,CN
CNDONHONGUA,,CN
CNTAIGARTAI,,CN
TRASTTEX5KIR,,TR
CNWEN213WEN,,CN
TRASECOR17BAY,,TR
CNWENBEIWEN,,CN
INEMCEXP6176ART,,IN
CNWENFOR16WEN,,CN
CNWENHAOWEN,,CN
CNWENHON3250WEN,,CN
CNWENMINWEN,,CN
CNWENOUH3250WEN,,CN
CNWENPER601WEN,,CN
ITSAFCALVAL,,IT
CNWENREL814WEN,,CN
CNWENRUN6WEN,,CN
CNWENSUT2666WEN,,CN
CNWENTAIJIN,,CN
INAVAFAS33NEW,,IN
CNWENXIN1WEN,,CN
CNWENXIN3WEN,,CN
CNWENXIU107ZHE,,CN
INMODROP13NOI,,IN
CNNEWBRA570SHA,,CN
CNWENZHE8ZHE,,CN
CNWENZHO1ZHE,,CN
CNWENZHO3254WEN,,CN
KHMOOTAI168KAN,,KH
CNZHACIT2156ZHA,,CN
CNSHASHA2SHA,,CN
VNDUCVIE3THA,,VN
CNZHAGAR1JIN,,CN
CNZHAHEN3630ZHA,,CN
CNZHAHUA28JIA,,CN
ESGMGSUM1416BAR,,ES
CNZHAJIAZHA,,CN
ESEHLSASAN,,ES
CNZHAMEIZHA,,CN
CNZHANANZHA,,CN
CNZHASIAJIA,,CN
BDADUAPPDHA,,BD
CNFUQZHA64FUQ,,CN
CNNINZHE381NIN,,CN
CNZHAXIN422ZHA,,CN
VNMINHAI10QUE,,VN
CNCHAYIW10CHA,,CN
TRAKCMUH32IST,,TR
CNZHEBANZHE,,CN
CNZHECOLSHA,,CN
TRSAGDENIST,,TR
CNZHEFUT8HAI,,CN
CNWENKIN40WEN,,CN
CNHAIAOL76HAI,,CN
CNZHEHEN68ZHE,,CN
ESAVEDEN24SAN,,ES
CNZHEJAS147SHA,,CN
VNSONSTOTAN,,VN
KHROMCOM6148SIH,,KH
PKAMNIND81KAR,,PK
CNDEQSHE18DEQ,,CN
CNXINMAGHUL,,CN
KHMINCAM368PHN,,KH
TRFERKON68IST,,TR
CNXINSHO2HUI,,CN
CNXINYUAQIN,,CN
PTFUJIND66BRA,,PT
CNTANNEWLIN,,CN
CNXIU773GUA,,CN
CNXIUFAS34DON,,CN
TRAZDKON104DEN,,TR
ESFUNCEN136BAR,,ES
CNY&FTRA15KWA,,CN
CNZHEZHO70ZHE,,CN
BDNORCOR4345TON,,BD
CNHANSUN1510HAN,,CN
CNYANHANHAN,,CN
CNYANKAIYAN,,CN
ESTEXELT69MAT,,ES
CNYANPIN118YAN,,CN
CNYANREE8YAN,,CN
TRFTEGIY7431BAG,,TR
CNYANXIN1YAN,,CN
TRZDFTEKIST,,TR
CNYANZHO21YAN,,CN
VNBRACHI990THA,,VN
ESLUXWEL26BAR,,ES
CNLUTTEX109ZIB,,CN
CNGUAELE10SHI,,CN
CNYICFAIDON,,CN
CNYIHCLO19DON,,CN
CNYIWFAN25YIW,,CN
CNYINGUA201GUA,,CN
VNVANPHUNHO,,VN
ESMOCPASMON,,ES
BDUTAFAS1703DHA,,BD
CNHUIHUA102HUI,,CN
MMMYACO504YAN,,MM
CNYISHA410GUA,,CN
CNYIWCAP189YIW,,CN
CNYIWCHU1327YIW,,CN
TRTAYTEK551BUR,,TR
CNYIWGUY9863ZHE,,CN
CNYIWJIA16YIW,,CN
VNDONBNHBAC,,VN
CNYIWJUN15YIW,,CN
CNYIWMIN27YIW,,CN
ESARADEL8UTE,,ES
CNYANMEI2JIA,,CN
PTJOVINDFEL,,PT
CNYONACC19DON,,CN
CNYONCLO2YAN,,CN
CNYONLIA36GUA,,CN
CNYONZHOYON,,CN
MADIMOD819TAN,,MA
BDTANDHA,,BD
PTZITMAT380SAO,,PT
MAEXPSAR809TAN,,MA
TRLAVMOD63IST,,TR
ESGARBIA1GUI,,ES
TRVIZKON192IST,,TR
CNYUCDERDEZ,,CN
PKMRFABPUN,,PK
CNYUEYUEJIA,,CN
MAHANSOC49RAB,,MA
CNTONLU10HAN,,CN
CNYUNCHEDON,,CN
TRCNINS3GIR,,TR
CNYUNGARGUA,,CN
ESNEVCOMBAR,,ES
CNWUHGTGANH,,CN
CNYUSGAR3GUA,,CN
CNZAOHIY36ZAO,,CN
CNZHABRI360JIA,,CN
KHSILAGE2SAN,,KH
FRLAVIE243BRE,,FR
PRULUTUR70IST,,PR
TRASLTRI4850IST,,TR
TRCEL73IST,,TR
TRTAYKON7967IST,,TR
ESDESSHO30FUE,,ES
TRBELTEK1131IST,,TR
TRMRTTEKIST,,TR
VNMSVIN1THA,,VN
ESNUEPAV17BAR,,ES
CNHENCOU4HEN,,CN
CNDEQMEIDEQ,,CN
GBADOCLO39KIN,,GB
TRCINORM1591IST,,TR
GBAPE75LEI,,GB
TRBSATEK41IST,,TR
USLUCLLC628SEA,,US
CNJINHUA20JIN,,CN
CNZHEWIN10WEN,,CN
TRMARKON3BUR,,TR
ESRAYSL4145BAR,,ES
ESHISTEXMOI,,ES
INMORACC86GUR,,IN
CNJIAJIA10DAN,,CN
CNZHESENHAN,,CN
CNNINBAI100NIN,,CN
GBBUXCLO1LEI,,GB
ESCOM5001BAR,,ES
BDJKKNI1340DHA,,BD
CNNEOFAS22ZHO,,CN
GBCLOLTDWOL,,GB
CNLINSICTAI,,CN
GBCUBCLO38ENF,,GB
CNZONXIATON,,CN
ATTRIGMB15DOR,,AT
CNGUASANLIA,,CN
GBDESLTD5LEI,,GB
CNZHESAM2688SHE,,CN
CNZHESANJIN,,CN
CNZHESEN15ZHE,,CN
CNZHESHE98SHE,,CN
KHCAMRED7CHR,,KH
PTMALLDA227SEL,,PT
ESALBIND3ALM,,ES
PTSOJFABFEL,,PT
ESSICPLA8CAS,,ES
CNZHEXIA3601HAN,,CN
CNQIAFENQIN,,CN
CNTONXIN321HAN,,CN
CNZHEYIT689YIW,,CN
CNZHEZHA18HUZ,,CN
CNVENELE5GUA,,CN
CNZHEZHO89HAN,,CN
CNZHEZHU102YIW,,CN
CNHEFXIN4HEF,,CN
TRCELTEX153IST,,TR
TRSATGIY63BUR,,TR
CNZHOGARFUJ,,CN
TRAKSTRI2IZM,,TR
CNZHOMIN999ZHO,,CN
CNSUIYISSHA,,CN
CNZHOWEIZHO,,CN
CNZHOXIN41ZHO,,CN
CNZHUAIQ6ZHU,,CN
BDSALTEX1751GAZ,,BD
CNZHUHUA77ZHE,,CN
CNZHULEI7ZHU,,CN
CNZHUSNAZHU,,CN
CNZHUYON32ZHU,,CN
CNZIBHIC9ZIB,,CN
MATEXCON17TAZ,,MA
TRBARTRI462IST,,TR
CNHANTIAJHE,,CN
VNVANHA45THA,,VN
CNYIWDRE206ZHE,,CN
CNTIAJICCHU,,CN
CNDALBAI41LIA,,CN
ESNOABRA2GIR,,ES
PTCONMEP6BRA,,PT
EGENVTEX521ISM,,EG
ESGRAFG28LAC,,ES
EGJADTEX1031RAM,,EG
KHCAMGAR3PHN,,KH
ESCONMOD24MAT,,ES
ESGONARTPRE,,ES
CNDEQHAO28HUZ,,CN
KHIBECOLPHN,,KH
ESMOBEDI99BAR,,ES
ESOLASL2018OIA,,ES
ESTEXATH1VIL,,ES
ESTOPMAN5ALI,,ES
ESTRISHO53ALM,,ES
ESUALFAS6BAR,,ES
TRASYTEK2367IST,,TR
ESVULMAR6ALI,,ES
FRETSCRACAU,,FR
CNNINKA158NIN,,CN
HKSTOAPP1318MON,,HK
LKSTAAPP4HAM,,LK
TRKARTEK2IST,,TR
INSHIUDY673GUR,,IN
GBPROHOULEI,,GB
BDAKHKNI92DHA,,BD
LKTIMGARHOR,,LK
TRENTTEK362IST,,TR
GBRATFAS10LON,,GB
TREROTEK126SAR,,TR
TRINTTEKTEK,,TR
CNJIANEWJIA,,CN
ESSAVLIN17MON,,ES
INLINTEX1718CHE,,IN
GBRHO1PRE,,GB
GBRHORHO1PRE,,GB
TRALETEK7BUR,,TR
GBRIADES442LEI,,GB
IDTUNGAR188CIK,,ID
CNLEVINDDON,,CN
GBROCISL3LEI,,GB
ROSIMCRE1PRA,,RO
GBSEQDES6EIC,,GB
GBSHALEE13ESS,,GB
DEWECEIS2325EIS,,DE
BDGRAKNIDHA,,BD
INMULCLO101MUM,,IN
TRHAM23ADA,,TR
GBBULLIM5SIT,,GB
TRNESTRI1134IST,,TR
CNGUAHUA27GUA,,CN
GBEURTA1LON,,GB
ITVIGRA42TAV,,IT
TR3MSAN56IST,,TR
INPRIFAS6416TAM,,IN
CHREDAG2REI,,CH
CNSHALIA668SHA,,CN
GBETELTD3LEI,,GB
CNHANCOT74HAN,,CN
CNNINANS614NIN,,CN
GBEURROS1113LEI,,GB
GBEXCDES48LEI,,GB
GBFAC167LON,,GB
GBFAN21COA,,GB
GBFASFAI12LEI,,GB
GBFASHOU1011LEI,,GB
PKTOPNOT7FAI,,PK
PTBRAFRE53FEL,,PT
INCHAEXP5THA,,IN
GBFISHI20LON,,GB
GBFMUK40LEI,,GB
GBGRABAR61LON,,GB
VNGENSHO5BIN,,VN
GBGUMFAS92LEI,,GB
GBHRCLO24MAN,,GB
TRATATEK319IZM,,TR
TRBURTEK2IST,,TR
INJAYEX3655TIR,,IN
PKASCINT22KAR,,PK
INMSCHI2362SON,,IN
MASUDDAN295MAR,,MA
LKTIMGAR12HOR,,LK
ROSCOPT1VAL,,RO
TRBAHTEK2111DEN,,TR
GBSKODESDEW,,GB
BDABOKNI171DHA,,BD
TRGISGIY3432IST,,TR
GBLONJERLON,,GB
USRRDON2347HAR,,US
GBMAPDESLON,,GB
GBMATRA51MAN,,GB
GBMELGROESS,,GB
TRALTMET52IST,,TR
GBMINYOULEI,,GB
GBMISBRE27WAL,,GB
